topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54,topic_55,topic_56,topic_57,topic_58,topic_59
3.6911256e-14,0.99996555,9.523584e-10,5.4324743e-14,5.436226e-14,5.745067e-09,2.9778198e-07,5.5636143e-14,5.531786e-14,8.89089e-09,9.489303e-07,5.5635187e-14,5.53168e-14,8.411627e-09,1.8124691e-06,5.563487e-14,5.527925e-14,8.241351e-09,1.5283159e-06,5.5635716e-14,5.527925e-14,8.2884535e-09,2.5090674e-06,5.5634655e-14,5.527925e-14,8.472492e-09,2.6355103e-06,5.5634655e-14,5.527925e-14,8.485673e-09,2.5317768e-06,5.5634655e-14,5.527925e-14,8.488441e-09,3.131161e-06,5.5634655e-14,5.527925e-14,8.487324e-09,3.165539e-06,5.5634655e-14,5.527925e-14,8.487373e-09,3.1709992e-06,5.5634655e-14,5.527925e-14,8.487341e-09,3.1650984e-06,5.5634655e-14,5.527925e-14,8.487389e-09,3.1538507e-06,5.5634655e-14,5.527925e-14,8.487405e-09,3.1538627e-06,5.5634655e-14,5.527925e-14,8.487341e-09,3.1538627e-06,5.5634655e-14
2.2173893e-13,1.0,2.739249e-13,5.2561744e-10,1.884266e-09,2.7531138e-13,2.740012e-13,2.738351e-09,2.040944e-09,2.753224e-13,2.740174e-13,1.0462387e-09,5.6244143e-09,2.7531506e-13,2.7401584e-13,1.5737238e-09,4.5304165e-09,2.7531558e-13,2.7401584e-13,2.097177e-09,4.52672e-09,2.7531558e-13,2.7401584e-13,2.096957e-09,4.5277733e-09,2.75314e-13,2.7401584e-13,2.0969453e-09,4.527238e-09,2.75314e-13,2.740153e-13,2.0977173e-09,4.5285247e-09,2.75314e-13,2.7401584e-13,2.097753e-09,4.5286197e-09,2.75314e-13,2.7401584e-13,2.0976931e-09,4.5282222e-09,2.75314e-13,2.7401584e-13,2.0977173e-09,4.5282307e-09,2.75314e-13,2.7401584e-13,2.097721e-09,4.528205e-09,2.75314e-13,2.7401584e-13,2.097729e-09,4.5282222e-09,2.75314e-13,2.7401584e-13,2.097721e-09,4.5282222e-09,2.75314e-13,2.7401584e-13,2.0977173e-09
4.5247396e-14,0.9999236,5.1741935e-09,5.4912085e-14,5.49192e-14,9.789791e-10,1.6763278e-07,5.4921298e-14,5.492182e-14,1.0029504e-09,6.2068483e-07,5.492182e-14,5.4921193e-14,4.7485393e-10,5.4781354e-05,5.4921715e-14,5.4921508e-14,1.0067874e-09,8.272661e-07,5.4921925e-14,5.4921508e-14,1.0155627e-09,1.5362535e-06,5.4921925e-14,5.4921508e-14,4.819483e-10,1.8959313e-06,5.4921925e-14,5.4921508e-14,4.8199156e-10,1.8364505e-06,5.4921925e-14,5.4921508e-14,4.820035e-10,2.0953728e-06,5.4921925e-14,5.4921508e-14,4.819989e-10,2.1023384e-06,5.4921925e-14,5.4921508e-14,4.8199705e-10,2.103957e-06,5.4921925e-14,5.4921508e-14,4.8199983e-10,2.08669e-06,5.4921925e-14,5.4921508e-14,4.81998e-10,2.108402e-06,5.4921925e-14,5.4921508e-14,4.8199705e-10,2.108404e-06,5.4921925e-14,5.4921508e-14,4.81998e-10,2.108404e-06,5.4921925e-14
1.5643076e-14,6.1564355e-13,2.4988553e-14,1.5337572e-12,1.3832575e-12,1.3221772e-05,2.4975165e-14,1.3822713e-12,1.6332335e-12,0.00019804508,2.4989315e-14,2.1316703e-12,1.2843527e-12,0.00021446496,2.4989315e-14,1.8490307e-12,1.4668694e-12,0.00082084816,2.4989315e-14,1.8602338e-12,1.4668498e-12,0.9952123,2.4989315e-14,1.8603188e-12,1.466858e-12,0.00036097676,2.4989315e-14,1.8603365e-12,1.4668526e-12,0.00040199416,2.4989315e-14,1.8603296e-12,1.466858e-12,0.00039449416,2.4989315e-14,1.860333e-12,1.466858e-12,0.00039928596,2.4989315e-14,1.8603296e-12,1.466858e-12,0.00039654083,2.4989315e-14,1.860333e-12,1.466858e-12,0.0003979471,2.4989315e-14,1.860333e-12,1.466858e-12,0.00039471625,2.4989315e-14,1.860333e-12,1.466858e-12,0.00039757116,2.4989315e-14,1.860333e-12,1.466858e-12,0.00039758976,2.4989315e-14,1.860333e-12
2.278266e-14,2.645372e-10,0.9977254,3.383365e-14,3.4121462e-14,7.865991e-10,0.0020724547,3.3724254e-14,3.3725992e-14,8.708386e-10,2.4111991e-06,3.3726057e-14,3.3725606e-14,8.8064006e-10,8.244166e-06,3.3725992e-14,3.3725735e-14,8.6590946e-10,5.3702315e-06,3.372625e-14,3.3725735e-14,8.714335e-10,9.787313e-06,3.372625e-14,3.3725735e-14,8.693997e-10,1.4304729e-05,3.372625e-14,3.3725735e-14,8.695656e-10,1.6086062e-05,3.372625e-14,3.3725735e-14,8.695639e-10,1.9937404e-05,3.372625e-14,3.3725735e-14,8.6954227e-10,2.1019074e-05,3.372625e-14,3.3725735e-14,8.6959373e-10,2.1111502e-05,3.372625e-14,3.3725735e-14,8.695656e-10,2.116662e-05,3.372625e-14,3.3725735e-14,8.6954405e-10,2.0907955e-05,3.372625e-14,3.3725735e-14,8.6954405e-10,2.0908314e-05,3.372625e-14,3.3725735e-14,8.6954405e-10,2.0908314e-05,3.372625e-14
1.1121201e-13,4.182482e-09,6.948313e-11,1.519978e-13,1.5212656e-13,7.192187e-07,6.737492e-11,1.5217097e-13,1.5217446e-13,2.7830958e-05,6.5359565e-11,1.5217648e-13,1.5216894e-13,3.799328e-05,6.535857e-11,1.5217387e-13,1.5217009e-13,3.2226526e-05,6.5317446e-11,1.5217242e-13,1.5217009e-13,8.711906e-05,6.530947e-11,1.5217242e-13,1.5217009e-13,0.0030961195,6.5314205e-11,1.5217242e-13,1.5217009e-13,0.00597863,6.532741e-11,1.5217242e-13,1.5217009e-13,0.0093195075,6.5316946e-11,1.5217242e-13,1.5217009e-13,0.021028368,6.5316946e-11,1.5217242e-13,1.5217009e-13,0.80793726,6.5317064e-11,1.5217242e-13,1.5217009e-13,0.05093626,6.5316946e-11,1.5217242e-13,1.5217009e-13,0.031089682,6.5317064e-11,1.5217242e-13,1.5217009e-13,0.038031112,6.5317064e-11,1.5217242e-13,1.5217009e-13,0.032397166,6.5317064e-11,1.5217242e-13
4.0773466e-14,1.383668e-12,2.0192677e-11,9.212625e-10,1.1713443e-12,1.4253077e-12,7.3370475e-14,3.2463195e-05,1.7569264e-06,1.426673e-12,7.3369906e-14,1.8272375e-07,0.28842515,1.427114e-12,7.337103e-14,6.8361595e-07,0.010758698,1.4271058e-12,7.3369906e-14,5.8208966e-06,0.044134054,1.4270648e-12,7.3369906e-14,5.42382e-06,0.06409292,1.4270622e-12,7.3369906e-14,5.48438e-06,0.060062964,1.4270622e-12,7.3369906e-14,6.448856e-06,0.05346356,1.4270622e-12,7.3369906e-14,6.471158e-06,0.08002871,1.4270622e-12,7.3369906e-14,6.3024972e-06,0.08409619,1.4270622e-12,7.3369906e-14,6.4642677e-06,0.08542963,1.4270622e-12,7.3369906e-14,6.482857e-06,0.059778158,1.4270622e-12,7.3369906e-14,6.4885044e-06,0.08423088,1.4270622e-12,7.3369906e-14,6.422667e-06,0.08539567,1.4270622e-12,7.3369906e-14,6.494689e-06
1.1260711e-13,1.1209538e-13,1.1219163e-13,3.3137077e-08,0.9999974,1.12093664e-13,1.1219485e-13,7.6995036e-08,6.1458074e-08,1.1209324e-13,1.1219506e-13,2.8127038e-08,1.7275345e-07,1.1209324e-13,1.1219506e-13,4.9161162e-08,1.2714752e-07,1.1209324e-13,1.1219506e-13,7.950081e-08,1.2759791e-07,1.1209324e-13,1.1219506e-13,7.924647e-08,1.2760789e-07,1.1209303e-13,1.1219506e-13,7.92891e-08,1.2755714e-07,1.1209303e-13,1.1219506e-13,7.9926366e-08,1.275748e-07,1.1209303e-13,1.1219506e-13,7.995351e-08,1.2757722e-07,1.1209303e-13,1.1219506e-13,7.994832e-08,1.2758514e-07,1.1209303e-13,1.1219506e-13,7.995076e-08,1.2758466e-07,1.1209303e-13,1.1219506e-13,7.994619e-08,1.2757516e-07,1.1209303e-13,1.1219506e-13,7.994512e-08,1.27581e-07,1.1209303e-13,1.1219506e-13,7.995122e-08,1.2758282e-07,1.1209303e-13,1.1219506e-13,7.995427e-08
7.894242e-14,2.4753704e-09,8.626088e-10,1.1767615e-13,0.99999964,2.1035031e-08,1.1440577e-09,1.1965976e-13,1.2170976e-13,3.566711e-08,1.0696283e-09,1.217114e-13,1.2170652e-13,3.7562636e-08,1.0782457e-09,1.2171022e-13,1.2170813e-13,3.7863163e-08,1.0735178e-09,1.2170976e-13,1.217079e-13,3.8012296e-08,1.074792e-09,1.2170976e-13,1.217079e-13,3.7781643e-08,1.0763923e-09,1.2170976e-13,1.217079e-13,3.7803556e-08,1.0776351e-09,1.2170976e-13,1.217079e-13,3.780435e-08,1.0766941e-09,1.2170976e-13,1.217079e-13,3.7803847e-08,1.0767044e-09,1.2170976e-13,1.217079e-13,3.7803343e-08,1.0767085e-09,1.2170976e-13,1.217079e-13,3.7800167e-08,1.0767085e-09,1.2170976e-13,1.217079e-13,3.7795697e-08,1.0767085e-09,1.2170976e-13,1.217079e-13,3.7798436e-08,1.0767085e-09,1.2170976e-13,1.217079e-13,3.7798078e-08,1.0767085e-09,1.2170976e-13
2.1294904e-13,3.8626126e-07,1.5454296e-08,2.8525205e-13,2.843183e-13,1.5644075e-06,3.137679e-08,2.8471444e-13,2.8471935e-13,0.00096860476,3.24043e-08,2.8472046e-13,2.8471772e-13,0.0078472365,7.5023195e-08,2.847199e-13,2.847183e-13,0.13132496,3.716685e-08,2.847188e-13,2.847183e-13,0.048584912,4.084207e-08,2.847188e-13,2.847183e-13,0.032388058,4.3237907e-08,2.847188e-13,2.847183e-13,0.092720754,4.5098933e-08,2.847188e-13,2.847183e-13,0.1330689,4.413314e-08,2.847188e-13,2.847183e-13,0.111375965,4.4216854e-08,2.847188e-13,2.847183e-13,0.08061114,4.422006e-08,2.847188e-13,2.847183e-13,0.09379718,4.4211074e-08,2.847188e-13,2.847183e-13,0.07989021,4.4216726e-08,2.847188e-13,2.847183e-13,0.09406088,4.4216726e-08,2.847188e-13,2.847183e-13,0.093358636,4.4216726e-08,2.847188e-13
1.40607046e-14,2.2023177e-14,3.4883134e-13,4.4646897e-11,3.6887302e-10,2.2036958e-14,5.7140805e-13,1.0566217e-09,4.151619e-09,2.203784e-14,5.812882e-13,2.8437572e-09,1.5865154e-06,2.203616e-14,5.810721e-13,0.9999933,1.2625851e-07,2.203612e-14,5.812461e-13,3.5842854e-07,1.3822738e-07,2.2036453e-14,5.812217e-13,2.6244757e-07,1.3787323e-07,2.203637e-14,5.811774e-13,2.694257e-07,1.3751237e-07,2.203637e-14,5.8112196e-13,3.5132666e-07,1.376357e-07,2.203637e-14,5.8114635e-13,3.574686e-07,1.3789754e-07,2.203637e-14,5.81153e-13,3.446326e-07,1.3781828e-07,2.203637e-14,5.811497e-13,3.5582343e-07,1.3779186e-07,2.203637e-14,5.8117075e-13,3.5685855e-07,1.373585e-07,2.203637e-14,5.81153e-13,3.5624106e-07,1.3770043e-07,2.203637e-14,5.81153e-13,3.5217033e-07,1.377418e-07,2.203637e-14,5.81153e-13,3.574836e-07
3.4004585e-14,6.3744586e-11,5.0653937e-10,4.639656e-14,4.7182154e-14,3.5137385e-10,0.9998802,4.6449688e-14,4.6452164e-14,7.719561e-10,7.704095e-08,4.645261e-14,4.64504e-14,8.067518e-10,2.6754185e-05,4.6451988e-14,4.6450572e-14,7.9720375e-10,3.619361e-07,4.6451812e-14,4.6450572e-14,8.0905393e-10,1.3430538e-06,4.6451812e-14,4.6450572e-14,8.2150947e-10,4.254216e-06,4.6451812e-14,4.6450572e-14,8.222274e-10,5.712915e-06,4.6451812e-14,4.6450572e-14,8.2234347e-10,1.055445e-05,4.6451812e-14,4.6450572e-14,8.222493e-10,1.1870829e-05,4.6451812e-14,4.6450572e-14,8.221412e-10,1.1665454e-05,4.6451812e-14,4.6450572e-14,8.2218665e-10,1.1885283e-05,4.6451812e-14,4.6450572e-14,8.221977e-10,1.1716496e-05,4.6451812e-14,4.6450572e-14,8.2219925e-10,1.1717324e-05,4.6451812e-14,4.6450572e-14,8.221945e-10,1.1717324e-05,4.6451812e-14
1.3656444e-13,5.353445e-05,1.9587042e-13,1.384212e-08,1.05618035e-07,2.1682409e-13,1.9583754e-13,3.4899056e-08,3.3431235e-07,2.1670377e-13,1.9584016e-13,1.03309095e-08,0.00018883614,2.1672029e-13,1.9584016e-13,2.0023151e-08,0.004964376,2.1671452e-13,1.9583979e-13,3.585839e-08,0.026873684,2.1671494e-13,1.9583979e-13,3.562738e-08,0.07624547,2.1671452e-13,1.9583979e-13,3.563856e-08,0.041037034,2.1671452e-13,1.9584016e-13,3.601563e-08,0.031447776,2.1671452e-13,1.9583979e-13,3.6028098e-08,0.087877505,2.1671452e-13,1.9583979e-13,3.6027206e-08,0.15757559,2.1671452e-13,1.9583979e-13,3.6027135e-08,0.16513671,2.1671452e-13,1.9583979e-13,3.602377e-08,0.046666358,2.1671452e-13,1.9583979e-13,3.6023497e-08,0.18171917,2.1671452e-13,1.9583979e-13,3.6028066e-08,0.18021305,2.1671452e-13,1.9583979e-13,3.6027856e-08
4.0562473e-14,5.3294266e-14,5.428594e-14,1.1936424e-09,0.99988425,5.384099e-14,5.4342087e-14,6.9090396e-09,9.868826e-09,5.3840782e-14,5.43425e-14,3.429734e-09,9.346389e-07,5.384047e-14,5.4342707e-14,2.2730347e-08,7.322054e-06,5.384037e-14,5.4342707e-14,5.6702742e-08,9.607775e-06,5.384047e-14,5.4342707e-14,5.5569114e-08,1.1007786e-05,5.384047e-14,5.4342707e-14,5.5643355e-08,1.10333685e-05,5.384047e-14,5.4342707e-14,5.943417e-08,1.0102026e-05,5.384047e-14,5.4342707e-14,5.962936e-08,1.0661779e-05,5.384047e-14,5.4342707e-14,5.938782e-08,1.1032864e-05,5.384047e-14,5.4342707e-14,5.9597063e-08,1.1025606e-05,5.384047e-14,5.4342707e-14,5.960718e-08,1.0454275e-05,5.384047e-14,5.4342707e-14,5.959263e-08,1.0966649e-05,5.384047e-14,5.4342707e-14,5.952345e-08,1.0994169e-05,5.384047e-14,5.4342707e-14,5.963788e-08
1.0693903e-14,7.7244293e-13,1.5738324e-14,8.227162e-13,1.0274277e-12,3.958306e-06,1.5770236e-14,8.99886e-13,0.99965584,1.8941308e-05,1.5824412e-14,8.693726e-13,9.009353e-13,1.8481827e-05,1.5781852e-14,8.768181e-13,8.950143e-13,2.3903876e-05,1.5781852e-14,8.796104e-13,8.9494265e-13,3.9401137e-05,1.5781852e-14,8.796238e-13,8.9500754e-13,2.5329935e-05,1.5781852e-14,8.796238e-13,8.9492904e-13,2.6825073e-05,1.5781852e-14,8.7971774e-13,8.949973e-13,2.6551468e-05,1.5781852e-14,8.7971774e-13,8.949973e-13,2.679056e-05,1.5781852e-14,8.7971774e-13,8.949973e-13,2.6781772e-05,1.5781852e-14,8.7971774e-13,8.949973e-13,2.6774596e-05,1.5781852e-14,8.7971774e-13,8.949973e-13,2.6750886e-05,1.5781852e-14,8.7971774e-13,8.949973e-13,2.6771533e-05,1.5781852e-14,8.7971774e-13,8.949973e-13,2.6776588e-05,1.5781852e-14,8.7971774e-13
6.4922785e-14,7.487947e-14,7.446842e-14,6.364388e-10,1.1216817e-09,7.48158e-14,7.443249e-14,2.8207254e-09,0.00025547922,7.48148e-14,7.442795e-14,8.062427e-09,1.1287089e-08,7.48148e-14,7.442795e-14,0.9997367,1.4960978e-08,7.481466e-14,7.442781e-14,5.693584e-07,1.5020394e-08,7.481466e-14,7.442795e-14,6.1033575e-07,1.500662e-08,7.481466e-14,7.442781e-14,7.225259e-07,1.5012917e-08,7.481466e-14,7.442781e-14,7.214043e-07,1.5013118e-08,7.481466e-14,7.442781e-14,7.309208e-07,1.5012574e-08,7.481466e-14,7.442781e-14,7.1456606e-07,1.5004904e-08,7.481466e-14,7.442781e-14,7.279581e-07,1.5004675e-08,7.481466e-14,7.442781e-14,7.283587e-07,1.5003302e-08,7.481466e-14,7.442781e-14,7.271255e-07,1.5004332e-08,7.481466e-14,7.442781e-14,7.2192665e-07,1.5004474e-08,7.481466e-14,7.442781e-14,7.300347e-07
2.3935762e-14,8.723822e-09,6.4129635e-10,3.2345454e-14,3.242433e-14,0.99918455,5.3801674e-10,3.2499997e-14,3.2540373e-14,2.3614497e-05,5.1631527e-10,3.254062e-14,3.2540312e-14,2.918472e-05,5.222002e-10,3.2540312e-14,3.254019e-14,2.36984e-05,5.197528e-10,3.2540373e-14,3.254019e-14,4.0580882e-05,5.2095867e-10,3.2540373e-14,3.254019e-14,7.219389e-05,5.2190546e-10,3.2540373e-14,3.254019e-14,8.016653e-05,5.2240745e-10,3.2540373e-14,3.254019e-14,7.7195305e-05,5.221086e-10,3.2540373e-14,3.254019e-14,7.836984e-05,5.2209864e-10,3.2540373e-14,3.254019e-14,7.8080455e-05,5.2209864e-10,3.2540373e-14,3.254019e-14,7.817672e-05,5.2210064e-10,3.2540373e-14,3.254019e-14,7.793198e-05,5.2210064e-10,3.2540373e-14,3.254019e-14,7.814929e-05,5.2210064e-10,3.2540373e-14,3.254019e-14,7.813052e-05,5.2210064e-10,3.2540373e-14
4.836072e-14,1.5916995e-12,8.158604e-14,0.741023,0.258977,1.2676281e-11,8.177735e-14,2.2804311e-08,3.1034447e-10,3.6203776e-11,8.177735e-14,1.07991165e-10,2.3407776e-09,4.2233037e-11,8.177735e-14,1.7477718e-10,9.766805e-10,4.2080183e-11,8.177735e-14,4.2358184e-10,9.763658e-10,3.7411903e-11,8.177735e-14,4.2234594e-10,9.766639e-10,3.7496985e-11,8.177735e-14,4.22333e-10,9.762764e-10,3.749949e-11,8.177735e-14,4.2256107e-10,9.770663e-10,3.749849e-11,8.177735e-14,4.2257395e-10,9.7707e-10,3.7497987e-11,8.177735e-14,4.225804e-10,9.769172e-10,3.749849e-11,8.177735e-14,4.225683e-10,9.769172e-10,3.7499635e-11,8.177735e-14,4.2256587e-10,9.769172e-10,3.7499705e-11,8.177735e-14,4.2256995e-10,9.769172e-10,3.7499774e-11,8.177735e-14,4.225683e-10,9.769172e-10,3.7499635e-11,8.177735e-14,4.225667e-10
3.217772e-14,3.757769e-14,3.7637296e-14,2.9731106e-10,1.2443258e-09,3.7426974e-14,3.753385e-14,2.1011988e-09,1.6394239e-09,3.7433974e-14,3.7534066e-14,2.062772e-09,8.314842e-09,3.7435543e-14,3.7534066e-14,1.792322e-08,1.0520012e-08,3.7435614e-14,3.753392e-14,0.003134315,1.0580583e-08,3.7435614e-14,3.7533995e-14,3.4444667e-05,1.0567453e-08,3.743533e-14,3.7533995e-14,0.99451715,1.0569771e-08,3.743533e-14,3.7534066e-14,0.0002658723,1.0572936e-08,3.743533e-14,3.7534066e-14,0.00023692613,1.05741655e-08,3.743533e-14,3.7534066e-14,0.00010524208,1.0567513e-08,3.743533e-14,3.7534066e-14,0.00029201282,1.05673115e-08,3.743533e-14,3.7534066e-14,0.0004628488,1.0565095e-08,3.743533e-14,3.7534066e-14,0.00046643763,1.0566827e-08,3.743533e-14,3.7534066e-14,0.0002170204,1.05670095e-08,3.743533e-14,3.7534066e-14,0.00026753295
2.0093047e-13,1.3326304e-11,3.1142333e-13,1.2994084e-11,1.3008616e-11,0.00039229429,3.1117277e-13,1.2405476e-11,1.2079381e-11,0.0072620492,3.1117456e-13,1.2019305e-11,1.2281451e-11,0.008233117,3.1117456e-13,1.21445735e-11,1.2245522e-11,0.0108363135,3.1117456e-13,1.2159477e-11,1.22444945e-11,0.02382854,3.1117456e-13,1.2159639e-11,1.2244542e-11,0.13026807,3.1117456e-13,1.215987e-11,1.2244471e-11,0.15248309,3.1117456e-13,1.215987e-11,1.2244542e-11,0.07643349,3.1117456e-13,1.215987e-11,1.2244542e-11,0.1097052,3.1117456e-13,1.2159639e-11,1.2244542e-11,0.09169115,3.1117456e-13,1.2159639e-11,1.2244542e-11,0.10086189,3.1117456e-13,1.2159639e-11,1.2244542e-11,0.08821114,3.1117456e-13,1.2159639e-11,1.2244542e-11,0.09998817,3.1117456e-13,1.2159639e-11,1.2244542e-11,0.099805444,3.1117456e-13,1.2159639e-11
3.784855e-14,1.0166429e-08,5.810181e-10,5.472357e-14,5.4985137e-14,4.7424533e-06,3.9377665e-10,5.4996677e-14,5.4996253e-14,7.858916e-05,3.7837508e-10,5.499636e-14,5.499479e-14,0.7330026,3.8052894e-10,5.4995833e-14,5.4995207e-14,0.2613033,3.7941575e-10,5.4997094e-14,5.4995207e-14,0.00032405052,3.797575e-10,5.4997094e-14,5.4995207e-14,0.0004587798,3.801575e-10,5.4997094e-14,5.4995207e-14,0.000566235,3.8043313e-10,5.4997094e-14,5.4995207e-14,0.0008276423,3.8022788e-10,5.4997094e-14,5.4995207e-14,0.00057791587,3.802315e-10,5.4997094e-14,5.4995207e-14,0.0005698896,3.8023293e-10,5.4997094e-14,5.4995207e-14,0.00057293964,3.802322e-10,5.4997094e-14,5.4995207e-14,0.00056787947,3.802322e-10,5.4997094e-14,5.4995207e-14,0.0005728036,3.802322e-10,5.4997094e-14,5.4995207e-14,0.000572601,3.802322e-10,5.4997094e-14
1.2594385e-13,5.733255e-09,7.57558e-09,1.8414382e-13,1.8460555e-13,9.681057e-07,1.2388184e-09,1.845964e-13,1.8461753e-13,4.1626357e-05,1.1151137e-09,1.8461963e-13,1.84614e-13,0.00076797884,1.1408591e-09,1.8461717e-13,1.8461506e-13,6.75718e-05,1.1272709e-09,1.8461717e-13,1.8461506e-13,9.082795e-05,1.134501e-09,1.8461717e-13,1.8461541e-13,0.004607996,1.1379382e-09,1.8461717e-13,1.8461541e-13,0.019348966,1.1400151e-09,1.8461717e-13,1.8461541e-13,0.02964812,1.1381467e-09,1.8461717e-13,1.8461541e-13,0.056698866,1.1383269e-09,1.8461717e-13,1.8461541e-13,0.112503946,1.1383094e-09,1.8461717e-13,1.8461541e-13,0.081040666,1.1383376e-09,1.8461717e-13,1.8461541e-13,0.309883,1.1383269e-09,1.8461717e-13,1.8461541e-13,0.106784806,1.1383269e-09,1.8461717e-13,1.8461541e-13,0.27851474,1.1383269e-09,1.8461717e-13
3.954355e-14,1.1153389e-10,1.4030428e-09,5.4588783e-14,5.4603156e-14,5.7782434e-10,0.9999429,5.4588783e-14,5.458618e-14,8.574617e-10,1.808744e-07,5.461472e-14,5.4584826e-14,8.1685164e-10,1.7959705e-06,5.4612114e-14,5.4585456e-14,8.7139185e-10,1.606289e-06,5.4611907e-14,5.4585456e-14,8.9177055e-10,2.5819095e-06,5.4611907e-14,5.4585456e-14,8.389081e-10,4.1434896e-06,5.4611907e-14,5.4585456e-14,8.393979e-10,4.6564783e-06,5.4611907e-14,5.4585456e-14,8.395212e-10,5.836256e-06,5.4611907e-14,5.4585456e-14,8.394699e-10,6.0361285e-06,5.4611907e-14,5.4585456e-14,8.3948914e-10,6.0307316e-06,5.4611907e-14,5.4585456e-14,8.3948914e-10,6.033533e-06,5.4611907e-14,5.4585456e-14,8.394843e-10,6.042481e-06,5.4611907e-14,5.4585456e-14,8.3948276e-10,6.042504e-06,5.4611907e-14,5.4585456e-14,8.3948276e-10,6.04251e-06,5.4611907e-14
8.296216e-14,0.8459448,2.2937051e-10,9.520516e-14,9.519535e-14,2.3829352e-09,5.0534474e-09,9.522514e-14,9.522931e-14,9.797569e-09,0.00082049036,9.522768e-14,9.521787e-14,1.2526431e-08,0.1532329,9.522096e-14,9.521824e-14,1.20397745e-08,1.6073345e-07,9.522005e-14,9.521824e-14,1.3114998e-08,4.6397463e-07,9.522005e-14,9.521824e-14,1.3985734e-08,8.054839e-08,9.522005e-14,9.521824e-14,1.4063603e-08,8.785086e-08,9.522005e-14,9.521824e-14,1.409263e-08,1.2963793e-07,9.522005e-14,9.521824e-14,1.4077318e-08,1.2877034e-07,9.522005e-14,9.521824e-14,1.4065375e-08,1.2578306e-07,9.522005e-14,9.521824e-14,1.4071761e-08,1.2775472e-07,9.522005e-14,9.521824e-14,1.4072057e-08,1.2851639e-07,9.522005e-14,9.521824e-14,1.4072084e-08,1.2851639e-07,9.522005e-14,9.521824e-14,1.4071118e-08,1.2851639e-07,9.522005e-14
2.5352985e-14,6.422243e-08,3.204416e-14,9.190593e-13,1.0852736e-12,0.00020464096,3.2048318e-14,7.147299e-13,7.1333266e-13,6.080518e-05,3.204881e-14,7.0191184e-13,7.1921543e-13,0.9866861,3.2048623e-14,7.126255e-13,7.1831197e-13,0.011661448,3.2048745e-14,7.143238e-13,7.182859e-13,3.6504214e-05,3.2048745e-14,7.1434834e-13,7.182886e-13,0.0001064432,3.2048745e-14,7.143388e-13,7.183079e-13,0.0001524346,3.2048684e-14,7.143401e-13,7.1829007e-13,0.00016575144,3.2048684e-14,7.143524e-13,7.182914e-13,0.00015576342,3.2048684e-14,7.143511e-13,7.182914e-13,0.00015337633,3.2048684e-14,7.143524e-13,7.182914e-13,0.00015460905,3.2048684e-14,7.143524e-13,7.182914e-13,0.00015289686,3.2048684e-14,7.143524e-13,7.182914e-13,0.00015454831,3.2048684e-14,7.143524e-13,7.182914e-13,0.00015462763,3.2048684e-14,7.143524e-13
9.5344265e-14,9.501821e-14,9.5051205e-14,0.9999838,1.1173936e-08,9.5016036e-14,9.50425e-14,8.726551e-06,2.8828996e-08,9.501568e-14,9.504322e-14,1.2275118e-08,3.5172727e-07,9.501568e-14,9.504322e-14,3.4346467e-08,4.867483e-07,9.5015494e-14,9.504322e-14,1.4159984e-07,5.0751714e-07,9.5015494e-14,9.504322e-14,1.3201878e-07,5.074247e-07,9.5015494e-14,9.504322e-14,1.3279399e-07,5.056692e-07,9.5015494e-14,9.504322e-14,1.4221982e-07,5.0643223e-07,9.5015494e-14,9.504322e-14,1.4280232e-07,5.071717e-07,9.5015494e-14,9.504322e-14,1.418135e-07,5.0686367e-07,9.5015494e-14,9.504322e-14,1.4260715e-07,5.068129e-07,9.5015494e-14,9.504322e-14,1.4267462e-07,5.057334e-07,9.5015494e-14,9.504322e-14,1.4260524e-07,5.0656365e-07,9.5015494e-14,9.504322e-14,1.4231695e-07,5.0666745e-07,9.5015494e-14,9.504322e-14,1.4274308e-07
1.1584126e-14,1.7831582e-14,3.4580398e-13,4.533581e-11,3.3037533e-09,1.7807994e-14,3.3314052e-13,4.5766524e-09,1.7133011e-09,1.780796e-14,3.3250507e-13,2.7750793e-10,0.999757,1.7807892e-14,3.3259067e-13,1.1941713e-09,1.806267e-05,1.7807994e-14,3.3251331e-13,8.54935e-09,2.2030194e-05,1.7807926e-14,3.3251394e-13,8.5920995e-09,2.2777396e-05,1.7807926e-14,3.325279e-13,8.5399625e-09,2.2241273e-05,1.7807926e-14,3.325336e-13,8.740715e-09,2.2113483e-05,1.7807926e-14,3.3252727e-13,8.754747e-09,2.2815093e-05,1.7807926e-14,3.3252665e-13,8.746735e-09,2.2787392e-05,1.7807926e-14,3.3252665e-13,8.7504395e-09,2.2776918e-05,1.7807926e-14,3.3252665e-13,8.751992e-09,2.1958982e-05,1.7807926e-14,3.3252665e-13,8.752827e-09,2.2687687e-05,1.7807926e-14,3.3252665e-13,8.746e-09,2.2727794e-05,1.7807926e-14,3.3252665e-13,8.755615e-09
