topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50,topic_51,topic_52,topic_53,topic_54
5.5798046e-05,0.0034758467,0.0011397499,0.00010187454,1.0374013e-05,0.2283921,3.0851657e-05,0.00010267658,1.0474719e-05,0.00012664485,2.6104153e-05,0.76426065,1.1641657e-05,2.7712516e-05,2.577824e-05,0.00015096425,1.0430519e-05,2.7469463e-05,3.981167e-05,0.00015154008,1.0430102e-05,2.8626853e-05,3.835946e-05,0.00015175065,1.0461102e-05,3.4268654e-05,2.6499813e-05,0.00015193818,1.0461182e-05,2.8431099e-05,2.6495012e-05,0.00015192904,1.0462549e-05,2.8322256e-05,2.6488191e-05,0.00015182707,1.046237e-05,2.844257e-05,2.6569352e-05,0.00015181622,1.0464753e-05,2.8468268e-05,2.6535015e-05,0.00015183257,1.0463986e-05,2.8472965e-05,2.6538026e-05,0.00015186124,1.0463865e-05,2.8508859e-05,2.6538255e-05,0.00015185097,1.0463846e-05,2.8475817e-05,2.6538408e-05
1.2769257e-05,3.5346602e-05,0.99284524,1.8823495e-05,6.51993e-05,0.00034015538,9.529832e-05,1.8831988e-05,7.088503e-05,0.00035541083,9.533931e-05,2.26549e-05,6.46842e-05,0.0003380259,9.546569e-05,1.8850747e-05,6.468087e-05,0.0003390222,9.541353e-05,1.885008e-05,6.4689135e-05,0.0003588435,9.547298e-05,1.8852688e-05,6.473376e-05,0.00062134664,9.544466e-05,1.8859719e-05,6.4741726e-05,0.000344273,9.5442934e-05,1.885945e-05,6.474876e-05,0.00034386644,9.544202e-05,1.885472e-05,6.47495e-05,0.0003453516,9.546997e-05,1.885445e-05,6.475605e-05,0.00034563494,9.5454394e-05,1.885483e-05,6.475407e-05,0.00034562242,9.545621e-05,1.885623e-05,6.475179e-05,0.0003459423,9.545631e-05,1.8855746e-05,6.475259e-05,0.00034564387,9.545631e-05
2.5191335e-05,0.000120774006,1.742829e-05,0.00015695352,0.000107354106,1.9138222e-05,1.51479835e-05,0.29463878,0.124460444,1.8164461e-05,1.5110715e-05,0.00012375976,0.00013937648,0.1241848,1.5153475e-05,0.00014828083,0.12407407,1.900106e-05,1.5124238e-05,0.08874497,0.0009835854,1.9776715e-05,1.5141457e-05,0.00012058979,0.00041520124,2.02611e-05,1.5138871e-05,0.00012237439,0.0002112105,2.0593594e-05,1.5138914e-05,0.00012328185,0.00032241817,2.0473166e-05,1.5138179e-05,0.00012438919,0.00028996987,2.0915104e-05,1.5143203e-05,0.00012776384,0.00035353872,2.0819583e-05,1.5140994e-05,0.00012585173,0.00038744794,2.0872623e-05,1.51412105e-05,0.00013164859,0.23798916,2.0905492e-05,1.5141168e-05,0.00012385138,0.0006669765,2.0849031e-05,1.5141196e-05
6.8013833e-06,1.1549446e-05,9.343166e-06,0.0009739879,0.0870965,0.00087892974,4.976487e-06,9.546935e-06,1.8391092e-05,0.0001784219,5.056707e-06,1.1172573e-05,2.3012537e-05,0.00017926993,4.9861023e-06,1.12643465e-05,2.1603788e-05,0.00015287148,4.9816435e-06,1.2060725e-05,2.106704e-05,0.9060412,4.9842715e-06,1.3739708e-05,2.377133e-05,0.00028618882,4.9829937e-06,1.1794941e-05,0.001157658,0.00027279093,4.9829414e-06,1.18030985e-05,2.1090522e-05,0.0008014333,4.9829077e-06,1.1784103e-05,2.1003048e-05,0.0002749457,4.9840482e-06,1.1782417e-05,2.5179128e-05,0.00037469968,4.983411e-06,1.1785282e-05,2.21719e-05,0.00028200538,4.983478e-06,1.1791162e-05,2.2364155e-05,0.00029441973,4.983478e-06,1.17889695e-05,2.2674285e-05,0.00027966086,4.983483e-06
2.7821026e-05,0.033952203,0.05299045,2.9090916e-05,0.015329146,0.0001602242,4.5036613e-05,2.9292305e-05,0.48205858,0.00013000533,4.3260472e-05,3.6136207e-05,0.00027273022,0.09568031,4.3475455e-05,2.7605707e-05,0.00015778319,0.047867943,4.3350632e-05,2.7866088e-05,0.0018451818,0.00019465087,4.3449843e-05,2.9899e-05,0.00017618142,0.0435163,4.338256e-05,2.9171038e-05,0.00015487518,0.00021863908,4.3378463e-05,3.0628882e-05,0.000217571,0.046473015,4.3376727e-05,3.0700387e-05,0.00021652071,0.00017369812,4.343712e-05,3.3405104e-05,0.00015861554,0.08601296,4.3402506e-05,3.5941914e-05,0.0013373701,0.00026798033,4.3405733e-05,4.091197e-05,0.00017805141,0.00037167507,4.3405566e-05,0.042998984,0.00017458145,0.04573954,4.3406024e-05
9.403834e-06,2.2296172e-05,7.5975536e-06,1.701597e-05,0.40955356,5.4084892e-05,6.555599e-06,1.2646026e-05,0.00027203595,4.951115e-05,6.636545e-06,1.3183376e-05,0.00027282836,4.9665177e-05,6.590327e-06,1.2809097e-05,0.0002460616,5.2213316e-05,6.584309e-06,1.2810295e-05,0.00020225615,6.546544e-05,7.459321e-06,1.2836992e-05,0.000432257,0.19737184,6.594238e-06,1.2862738e-05,0.38592142,5.9842994e-05,6.5939607e-06,1.32384575e-05,0.0006981303,5.8444693e-05,6.593936e-06,1.28484435e-05,0.00118752,5.9126407e-05,6.5968106e-06,1.2848247e-05,0.00070028007,5.964279e-05,6.5952254e-06,1.2848689e-05,0.0007000504,5.9494916e-05,6.595395e-06,1.2851997e-05,0.00070769765,5.9994254e-05,6.595407e-06,1.2850648e-05,0.0007494667,5.956798e-05,6.5954196e-06
0.00052985625,0.0021931916,1.0448279e-05,1.7305318e-05,0.0001189075,0.00010299255,1.12955695e-05,1.6715356e-05,0.00014533603,9.588744e-05,1.1719273e-05,1.6837654e-05,9.975347e-05,0.17837887,1.26900595e-05,1.6801627e-05,0.00014290116,0.00012288928,0.16188708,1.6811468e-05,0.0001336816,0.00012453747,1.5119049e-05,1.6822245e-05,0.16548966,0.00012999913,1.5267113e-05,1.6840095e-05,0.00027480585,0.00013101773,1.5269079e-05,1.6838874e-05,0.0004904048,0.0001303461,1.5256328e-05,1.682868e-05,0.15449154,0.00029533834,1.5298114e-05,1.6827093e-05,0.0005116936,0.00047070513,1.528604e-05,1.682961e-05,0.16355643,0.0016163039,1.5286798e-05,1.683226e-05,0.0004946463,0.0015014983,1.5286856e-05,1.6831456e-05,0.00049568375,0.16544144,1.52869e-05
2.8522325e-06,7.879699e-06,1.6522324e-06,3.5681073e-06,0.00016440701,2.0865698e-05,1.6604971e-06,3.5658488e-06,0.00011534948,2.1010906e-05,1.6601834e-06,3.5719377e-06,0.00011459611,2.0896307e-05,1.6607045e-06,3.5717535e-06,0.00016884528,2.0957255e-05,1.6605254e-06,3.571689e-06,0.00021980052,2.0977692e-05,1.6607013e-06,3.5724622e-06,0.49668223,2.0992622e-05,1.6606887e-06,3.5731132e-06,0.00055004895,2.0999829e-05,1.6606887e-06,3.5729356e-06,0.49685866,2.0996125e-05,1.6606855e-06,3.572786e-06,0.0007914026,2.1001351e-05,1.6607077e-06,3.5727585e-06,0.0009101482,2.1002714e-05,1.6606998e-06,3.5728028e-06,0.0009888548,2.1003014e-05,1.660703e-06,3.57283e-06,0.0010409863,2.1004036e-05,1.660703e-06,3.5728235e-06,0.0010414246,2.1002976e-05,1.660703e-06
1.3098485e-05,4.2501426e-05,1.0098961e-05,1.8137105e-05,0.058004037,0.00016037945,1.3814915e-05,1.7964772e-05,7.502074e-05,0.0001653116,9.726256e-06,1.8034087e-05,0.061894976,0.056196827,9.755948e-06,1.8349869e-05,6.200711e-05,0.00050036074,9.74439e-06,1.8023582e-05,5.9484086e-05,0.17900142,9.761568e-06,1.8029203e-05,6.348858e-05,0.37864807,9.7536595e-06,1.8059867e-05,0.1160262,0.0004841435,9.753427e-06,1.806085e-05,6.896242e-05,0.08655392,9.752998e-06,1.8037596e-05,7.114786e-05,0.00045830643,9.760321e-06,1.8037405e-05,0.05898926,0.00045380276,9.756244e-06,1.8037646e-05,7.295111e-05,0.00046437662,9.756664e-06,1.80447e-05,8.007536e-05,0.00047938118,9.756673e-06,1.804205e-05,7.2439056e-05,0.00046227706,9.756701e-06
7.65232e-06,2.3560917e-05,6.159376e-06,2.563496e-05,4.4233126e-05,4.3997064e-05,4.221537e-06,8.685897e-06,8.511617e-05,4.3239466e-05,4.308739e-06,8.840704e-06,9.3830145e-05,4.3147607e-05,4.253085e-06,8.840721e-06,0.00012778022,4.8569927e-05,4.467894e-06,8.845595e-06,0.0001421427,8.171557e-05,4.2625056e-06,8.835513e-06,0.00022161916,0.33207217,4.262327e-06,8.863904e-06,0.33278927,0.00024125549,4.2623187e-06,8.862137e-06,0.0005993724,0.00023449476,4.2621723e-06,8.854104e-06,0.00043030718,0.00023705105,4.26301e-06,8.850896e-06,0.32973722,0.00023784542,4.262652e-06,8.857499e-06,0.00049913744,0.00023795184,4.2626725e-06,9.12441e-06,0.00050455274,0.00023872602,4.2626766e-06,8.861216e-06,0.00050225336,0.00023800404,4.2626766e-06
1.968778e-05,0.0022446713,1.8684797e-05,2.2537975e-05,0.00021343767,8.293049e-05,1.565594e-05,2.3388673e-05,0.1516664,7.672428e-05,1.588793e-05,3.0702344e-05,0.00017488822,7.544234e-05,2.1741944e-05,2.9299956e-05,0.0002740714,8.877877e-05,1.949863e-05,4.85447e-05,0.13038814,7.570036e-05,1.6583883e-05,4.9979175e-05,0.0004404445,7.705939e-05,1.6578142e-05,5.2374133e-05,0.00040734615,7.687172e-05,1.65777e-05,5.9876485e-05,0.25410065,7.6168384e-05,1.6584438e-05,0.00030442752,0.0016166118,7.670095e-05,1.6588532e-05,6.4595755e-05,0.0006640785,7.705146e-05,1.6582584e-05,0.23746863,0.2163981,7.688433e-05,1.6583075e-05,0.0003846739,0.0006057822,8.6840315e-05,1.6583186e-05,0.00037180196,0.00060978567,7.7217264e-05,1.658325e-05
0.00035161455,8.244963e-06,6.7263913e-06,6.882047e-05,2.1747708e-05,5.3831536e-05,6.346109e-06,0.0001595108,2.0285055e-05,0.91973484,6.0744014e-06,8.3131534e-05,1.9088786e-05,7.4351665e-05,6.141903e-06,6.541187e-05,1.9810052e-05,7.56678e-05,6.1546266e-06,6.242853e-05,1.9623149e-05,8.0216254e-05,6.2118365e-06,8.399714e-05,2.0333788e-05,6.731721e-05,6.230918e-06,9.680007e-05,2.0085472e-05,7.2111674e-05,6.660935e-06,0.00015348286,1.9978947e-05,0.00033163113,6.2286954e-06,0.00019872011,1.992487e-05,7.1846574e-05,6.244815e-06,0.0768906,2.0551197e-05,7.407309e-05,6.2427066e-06,0.00019044937,2.018933e-05,7.209978e-05,6.2434565e-06,0.00019126279,2.0244086e-05,7.3346244e-05,6.24335e-06,0.00019110307,2.074164e-05,7.2492985e-05,6.2433733e-06
1.7613227e-05,0.0019948222,1.2789796e-05,1.916604e-05,9.899521e-05,8.644461e-05,1.1706851e-05,1.7041217e-05,0.00013184398,8.4219835e-05,1.1713251e-05,1.6737798e-05,0.00015635953,8.9557194e-05,1.1726048e-05,1.7685805e-05,0.27044362,8.40947e-05,1.1720984e-05,1.7205644e-05,0.00040377837,8.675051e-05,1.1725299e-05,1.6762493e-05,0.0006633683,9.87153e-05,1.1723857e-05,1.6781689e-05,0.24790777,0.24666078,1.1723734e-05,1.680307e-05,0.0007411158,0.0024473728,1.172379e-05,1.6769596e-05,0.0007992559,0.00013588951,1.1724986e-05,1.6768829e-05,0.21477948,0.009008144,1.1724248e-05,1.6769785e-05,0.0007273076,0.00015947477,1.1724372e-05,1.6772634e-05,0.0007328886,0.00017745081,1.1724372e-05,1.6771643e-05,0.00073586294,0.00015983472,1.1724382e-05
0.0010529557,3.6380316e-05,0.00010448418,2.6898093e-05,0.15113239,0.00046833957,0.00015362758,2.915189e-05,5.547081e-05,0.00028941088,0.36426353,3.2524604e-05,5.486546e-05,0.00016907523,0.0002070438,2.9822668e-05,8.920955e-05,0.23929268,0.00016409665,3.6369904e-05,0.000101636535,0.00023651999,0.00016404416,3.6708367e-05,0.00039390897,0.00026008976,0.00017404642,3.396546e-05,0.00013284877,0.000219544,0.00017682477,3.6985588e-05,9.441368e-05,0.00023339856,0.00017253304,8.50965e-05,9.195686e-05,0.00021498444,0.00058598694,0.0027678479,0.2288611,0.00021354489,0.00021937302,3.9264945e-05,0.00013199155,0.00021478494,0.0002617546,4.030161e-05,0.00013803749,0.00022027438,0.0024521188,4.0511546e-05,0.00015426172,0.00021540813,0.0028956204
3.2871456e-05,4.0791263e-05,1.3875126e-05,0.8381606,3.2370222e-05,3.3526274e-05,1.4057251e-05,0.00045183318,3.2653177e-05,3.341223e-05,1.4044278e-05,0.00044088272,3.452602e-05,3.7365004e-05,1.4062078e-05,0.00045046373,3.2856693e-05,3.6278077e-05,1.4053564e-05,0.00044133703,3.2980442e-05,3.6905363e-05,1.4061608e-05,0.00044184367,3.35016e-05,3.866461e-05,1.4056485e-05,0.00044262345,4.80727e-05,3.6916663e-05,1.40560705e-05,0.00044264965,3.3730532e-05,3.6623787e-05,1.40562715e-05,0.0004420877,3.373404e-05,0.1553534,1.4059785e-05,0.00044209952,3.3664237e-05,3.829387e-05,1.40573975e-05,0.00044207502,3.3842276e-05,3.843671e-05,1.4057612e-05,0.00044225383,3.3656434e-05,3.905872e-05,1.4057638e-05,0.0004421817,3.3670465e-05,3.855073e-05,1.4057638e-05
2.560962e-05,0.19815387,1.316327e-05,2.5244919e-05,0.00021789926,5.649664e-05,1.2472993e-05,2.3768298e-05,0.0001502664,5.5747292e-05,1.2479894e-05,2.4933728e-05,0.00014472796,0.0045960653,1.2502183e-05,2.381999e-05,0.00020038623,6.0840222e-05,1.2495686e-05,2.4047828e-05,0.00020775363,6.358743e-05,1.2501468e-05,2.3785778e-05,0.00032615918,6.816252e-05,1.2497618e-05,2.385791e-05,0.1998728,0.39661786,1.24971875e-05,2.3902616e-05,0.00043249966,9.52716e-05,1.2497165e-05,2.4324336e-05,0.00047161445,8.5971864e-05,1.2500931e-05,2.3855566e-05,0.1958022,9.794474e-05,1.2498857e-05,2.3888668e-05,0.0004522635,9.946743e-05,1.2499084e-05,2.3895685e-05,0.00050985295,9.868122e-05,1.2499096e-05,2.3894549e-05,0.0004502649,9.694945e-05,1.2499096e-05
1.1312286e-05,1.7576876e-05,8.393696e-06,0.00011046556,3.2380354e-05,5.030678e-05,8.179357e-06,0.00018702666,0.22623163,4.1440864e-05,8.207252e-06,0.00011977956,4.0509734e-05,6.998006e-05,8.260018e-06,0.021265702,2.6479996e-05,7.396967e-05,8.358389e-06,0.24861385,4.111064e-05,0.000107998865,8.317168e-06,0.0001776671,4.1657808e-05,0.24582627,8.318279e-06,0.0001801202,5.22644e-05,0.00018835031,8.317121e-06,0.00017951126,6.519401e-05,0.0001775239,8.316343e-06,0.00018225348,6.182189e-05,0.0001738342,8.3208415e-06,0.00017852611,6.716375e-05,0.00017206468,8.319017e-06,0.00017872386,7.078606e-05,0.00017243215,8.3191835e-06,0.00017900088,0.25285807,0.00018540307,8.319199e-06,0.00017891478,0.0011217479,0.00017299877,8.319214e-06
5.192096e-06,6.2569534e-06,1.7364247e-06,6.079172e-06,5.839961e-05,2.2595526e-05,1.5291735e-06,3.5035387e-06,8.902432e-05,2.257104e-05,1.5296458e-06,3.5265214e-06,0.00020140978,2.5515432e-05,1.5306528e-06,3.5287349e-06,0.0001570488,2.3544864e-05,1.5496072e-06,3.5371918e-06,0.00017762811,2.382238e-05,1.5313623e-06,3.53592e-06,0.00046351273,2.408258e-05,1.5313244e-06,3.539186e-06,0.7517505,2.458571e-05,1.5313186e-06,3.539014e-06,0.00070263236,2.4245459e-05,1.5313186e-06,3.5381029e-06,0.0006942054,2.4309316e-05,1.531374e-06,3.5379508e-06,0.24328488,2.4315113e-05,1.5313449e-06,3.5383116e-06,0.00066386047,2.4316922e-05,1.5313462e-06,3.578863e-06,0.00068906584,2.4333951e-05,1.5313462e-06,3.5388384e-06,0.00067355664,2.4316781e-05,1.5313462e-06
0.005038082,1.3731956e-05,0.0001250102,1.4493078e-05,0.00042970048,2.7912922e-05,0.79436475,1.2234952e-05,3.3044988e-05,2.5013103e-05,0.00017522727,1.2285287e-05,6.419515e-05,5.732157e-05,0.00017094106,1.228661e-05,4.5769044e-05,3.0298377e-05,0.0001714282,1.2304363e-05,5.5250766e-05,3.0766878e-05,0.00017561506,1.2275765e-05,8.5055624e-05,3.2188294e-05,0.00017178498,1.2284829e-05,0.1965419,3.1132844e-05,0.00017178268,1.22841375e-05,9.173817e-05,3.0764066e-05,0.00017175975,1.22798865e-05,9.136719e-05,3.1594205e-05,0.00017192986,1.2278809e-05,9.120439e-05,3.1734748e-05,0.000171861,1.228087e-05,9.188781e-05,3.186746e-05,0.00017186592,1.2281667e-05,9.159856e-05,3.202442e-05,0.0001718661,1.2281548e-05,9.139734e-05,3.1782238e-05,0.00017186624
1.835794e-05,2.8072853e-05,0.25494117,1.2450318e-05,5.0763316e-05,7.6248965e-05,0.00015377688,1.34991815e-05,4.191372e-05,7.1652095e-05,0.000118716474,1.25767665e-05,4.349327e-05,0.00011785077,0.00013855023,1.2587038e-05,4.3410146e-05,0.00011628176,0.00015471643,1.2569212e-05,6.42971e-05,0.0003128262,0.0002782943,1.2580942e-05,4.9884835e-05,0.00017738156,0.00052023394,1.2590232e-05,5.4434193e-05,0.00028410365,0.0007319231,1.2588935e-05,6.896158e-05,0.24868608,0.0005887718,1.2584769e-05,6.0664428e-05,0.00023915895,0.0007348876,1.25838815e-05,7.316055e-05,0.0011355651,0.2484185,1.2585334e-05,0.23437051,0.0002396167,0.001997625,1.25862825e-05,7.4188596e-05,0.00024755325,0.0019980278,1.2585982e-05,7.512097e-05,0.00024078462,0.0019981193
0.0025127283,0.0008490295,2.1997505e-05,0.000283999,0.000107366024,0.056894723,2.2201792e-05,0.00034087416,9.491459e-05,5.5660243e-05,2.2165741e-05,0.0003013157,0.29119554,6.0857776e-05,2.2286647e-05,0.00046002984,0.00014809505,5.8985155e-05,2.2280334e-05,0.53247756,0.00016330383,5.8718502e-05,2.340388e-05,0.0006890518,0.00026807905,6.172159e-05,2.2302465e-05,0.0006925097,0.000345043,6.243308e-05,2.2301805e-05,0.00069639535,0.00027036332,6.116458e-05,2.2301592e-05,0.0006888731,0.00026686513,6.0903003e-05,2.2308166e-05,0.00068838254,0.0002688625,6.127651e-05,2.2304741e-05,0.0006891261,0.00027340738,6.1608094e-05,2.230504e-05,0.00068991113,0.0002706337,0.105400115,2.2305061e-05,0.0006896606,0.00030353153,6.366871e-05,2.2305125e-05
4.4862327e-06,1.725143e-05,4.2396523e-06,2.3365996e-05,0.17648579,3.4756216e-05,4.06702e-06,8.9026025e-06,0.00013532495,3.9486054e-05,4.060711e-06,8.708067e-06,9.089829e-05,3.2111675e-05,4.065791e-06,8.550672e-06,9.178629e-05,5.8790076e-05,4.0625005e-06,8.5629945e-06,0.000111563226,5.692438e-05,4.065547e-06,8.567649e-06,0.00015769844,0.09887103,4.065186e-06,8.581084e-06,0.00019069451,6.755246e-05,4.065182e-06,8.578221e-06,0.00034524867,0.07534439,4.0651203e-06,8.57257e-06,0.00023072827,0.07614433,4.0657405e-06,8.5715565e-06,0.00027117183,0.00013977985,4.0654304e-06,8.573257e-06,0.56981957,0.00014208374,4.065462e-06,8.574476e-06,0.00032171432,0.00014486881,4.0654654e-06,8.574139e-06,0.00032461595,0.000141588,4.0654654e-06
2.9802336e-06,2.3085906e-06,2.7027832e-05,2.3800249e-06,2.3503483e-06,2.3473933e-06,5.8421054e-05,2.3838072e-06,2.3600962e-06,2.348486e-06,6.462799e-05,2.3875384e-06,2.362366e-06,2.354211e-06,8.5479725e-05,2.4265848e-06,2.3651546e-06,2.3513705e-06,7.493553e-05,2.3872424e-06,2.4388437e-06,2.3521577e-06,0.00020414007,2.3875496e-06,2.3729833e-06,2.3526848e-06,0.00065247837,2.3877546e-06,2.3732186e-06,2.3530777e-06,0.0005684364,2.3877092e-06,2.3732548e-06,2.3529856e-06,0.00042471243,2.3876748e-06,2.3732139e-06,2.3531427e-06,0.99270624,2.387652e-06,2.373273e-06,2.353174e-06,0.0012588969,2.3876862e-06,2.3733e-06,2.353201e-06,0.0012589425,2.3876885e-06,2.3732866e-06,2.3532077e-06,0.0012589497,2.3876885e-06,2.3732887e-06,2.35321e-06,0.0012589534
1.0848026e-05,2.7194747e-05,7.445472e-06,1.2471245e-05,0.0004751371,7.0178095e-05,1.3324811e-05,1.2543169e-05,0.665551,6.794873e-05,7.665469e-06,1.334773e-05,0.00035292492,7.0388625e-05,9.857497e-06,1.2568316e-05,0.00042063108,6.809144e-05,7.698428e-06,1.2565954e-05,0.00054936553,6.8297464e-05,7.702944e-06,1.2567177e-05,0.32720703,6.84122e-05,7.698736e-06,1.2574671e-05,0.00036315795,6.859316e-05,7.698325e-06,1.25752695e-05,0.00037746827,6.848994e-05,7.698068e-06,1.2569633e-05,0.00037704158,6.8590416e-05,7.703341e-06,1.25697425e-05,0.0003996378,6.8622605e-05,7.700792e-06,1.2569514e-05,0.00038859,6.8625945e-05,7.700998e-06,1.25711695e-05,0.00052965526,6.8702946e-05,7.70102e-06,1.2570521e-05,0.0017975155,6.862338e-05,7.70102e-06
0.0012382007,1.2362545e-05,6.606666e-05,1.0791486e-05,0.36418456,3.5061516e-05,7.5200434e-05,1.5809072e-05,5.1813455e-05,3.4944747e-05,0.20078091,1.0953245e-05,0.00012096516,4.1644915e-05,9.223781e-05,1.0663198e-05,7.019171e-05,3.084395e-05,0.00018127842,1.1377305e-05,0.074582815,3.0765896e-05,0.00013828767,1.0615539e-05,0.00013013738,3.950871e-05,0.00021907856,1.0645792e-05,8.415296e-05,3.2122593e-05,0.00025067135,1.0642259e-05,9.006117e-05,3.2167718e-05,0.076320685,1.0629378e-05,8.1222315e-05,4.7310547e-05,0.0002670055,1.0626033e-05,0.00017661623,3.292534e-05,0.07657173,1.0632064e-05,0.00037335546,3.3236247e-05,0.0006864394,1.063465e-05,0.00075357914,3.3995166e-05,0.00068680936,1.063392e-05,0.20042409,3.3409633e-05,0.00068693346
5.437694e-05,2.0116802e-05,1.096885e-05,0.0002360761,0.0032894034,2.4670808e-05,1.2373065e-05,0.00031631743,3.7102614e-05,2.576595e-05,1.2718229e-05,0.0010337349,6.762294e-05,2.9158306e-05,1.3054448e-05,0.00037125323,4.0082003e-05,2.7066399e-05,1.39117965e-05,0.6146497,0.12741435,2.7048853e-05,1.3172541e-05,0.00044614333,0.0001297497,2.6867603e-05,1.3210043e-05,0.00045253444,9.509753e-05,2.7331804e-05,1.321308e-05,0.24613242,0.000118041025,2.7433442e-05,1.319788e-05,0.0004666219,0.00013166657,2.7365659e-05,0.0015284613,0.0005899075,9.5276635e-05,2.7530756e-05,1.3332495e-05,0.00047898717,0.00010222597,2.7478976e-05,1.3333117e-05,0.00048333535,0.00010687801,2.7532831e-05,1.33332705e-05,0.0004830349,0.00010759039,2.7488333e-05,1.3333524e-05
1.8125378e-05,4.9549217e-05,0.109792136,2.8759023e-05,0.05170253,6.668028e-05,0.23822275,4.6165136e-05,0.00019351723,6.5315275e-05,0.00014155539,2.7948094e-05,0.001513519,6.4707005e-05,0.00017116903,2.7738164e-05,0.14508751,9.434578e-05,0.00013973127,2.7956596e-05,0.00015445314,6.691987e-05,0.00020624137,0.07562872,0.00014370387,0.08534177,0.07630592,3.2884484e-05,0.00014065036,7.4805095e-05,0.00031787014,3.4853052e-05,0.00017450559,6.872283e-05,0.07542393,6.0574974e-05,0.075059935,7.132387e-05,0.00031962534,3.463787e-05,0.00015704866,6.7806985e-05,0.0003125969,3.5316156e-05,0.06076674,6.793897e-05,0.00031277552,3.543657e-05,0.00015030496,6.8633104e-05,0.00031280104,3.541886e-05,0.00015256435,6.802046e-05,0.00031281434
0.9953957,2.9450171e-05,0.000207519,5.6332665e-05,2.9806699e-05,2.988734e-05,0.00021601499,5.644834e-05,2.992105e-05,2.9900311e-05,0.00021711893,5.6541765e-05,2.993195e-05,2.9918965e-05,0.00021978114,5.6524786e-05,2.9937002e-05,2.9958252e-05,0.00021914174,5.651955e-05,2.9941659e-05,2.9978231e-05,0.00022029714,5.653012e-05,2.9966797e-05,2.998984e-05,0.00022003238,5.6554007e-05,2.9972514e-05,3.0011297e-05,0.00022001182,5.6554763e-05,2.99738e-05,2.9995703e-05,0.00021998014,5.6538047e-05,2.9972514e-05,3.000772e-05,0.00022037237,5.653713e-05,2.9978459e-05,3.0013933e-05,0.00022018542,5.6538964e-05,2.9976973e-05,3.001416e-05,0.00022020387,5.654322e-05,2.9976229e-05,3.0022718e-05,0.0002202041,5.6541656e-05,2.9976085e-05,3.0013902e-05,0.00022020514
3.4054327e-07,1.4447611e-06,3.1668287e-07,1.0240079e-05,1.3278333e-06,8.000154e-07,2.7515904e-07,2.5690557e-05,1.0125659e-06,8.036347e-07,2.7563573e-07,4.54789e-05,1.072187e-06,8.052933e-07,2.762228e-07,2.2407512e-05,1.1393208e-06,8.0908063e-07,2.7612563e-07,5.4564272e-05,1.1629826e-06,8.153393e-07,2.762526e-07,0.00012978587,1.4768141e-06,8.1117133e-07,2.7625785e-07,0.00013082114,1.4392932e-06,8.117332e-07,2.762584e-07,0.0003621827,1.6526508e-06,8.1168207e-07,2.7625734e-07,0.66023225,1.7128696e-06,8.1182833e-07,2.762605e-07,0.0024836939,1.6754711e-06,8.1185624e-07,2.7625967e-07,0.00059820554,1.7137551e-06,8.118671e-07,2.7625967e-07,0.33392107,1.8210533e-06,8.1187557e-07,2.7625995e-07,0.0019479608,2.2621482e-06,8.118702e-07,2.7625995e-07
4.060934e-05,2.940835e-05,1.0013543e-05,0.17677508,4.901169e-05,0.00021993752,1.0040404e-05,1.7954551e-05,5.266026e-05,0.00018568346,1.0018595e-05,1.818568e-05,0.0009940508,0.4191781,1.0055189e-05,1.8182556e-05,5.4899287e-05,0.00035804807,1.0052246e-05,1.8233332e-05,5.672176e-05,0.0003705937,1.06885045e-05,1.8254992e-05,0.00013221943,0.00044775946,1.0093995e-05,1.8322891e-05,0.3060744,0.00045482215,1.009389e-05,1.8311503e-05,0.00027622568,0.09014799,1.0093292e-05,1.8288134e-05,0.00025013098,0.0004545197,1.0098262e-05,1.8284907e-05,0.00027507913,0.00046880665,1.0096018e-05,1.8290471e-05,0.00027533332,0.00047723923,1.00961815e-05,1.8295636e-05,0.00027614116,0.00050252007,1.009621e-05,1.8293927e-05,0.000275443,0.00048601328,1.0096229e-05
1.24523285e-05,2.4006957e-05,6.2743834e-06,2.6950667e-05,0.0003469114,7.0859576e-05,6.7397045e-06,2.1588166e-05,0.00026834375,7.197105e-05,6.390585e-06,1.5358459e-05,0.00027041975,8.742291e-05,6.4043734e-06,1.5375752e-05,0.0004444141,7.56443e-05,6.4005085e-06,1.5243649e-05,0.00051014905,7.7464596e-05,6.4020232e-06,1.5295022e-05,0.6623485,0.32574913,6.401467e-06,1.542038e-05,0.0012275184,8.277753e-05,6.4013943e-06,1.532896e-05,0.001279635,8.447758e-05,6.4013325e-06,1.5309206e-05,0.0012393366,8.4617226e-05,6.40212e-06,1.5303105e-05,0.001243466,8.572554e-05,6.4017786e-06,1.5318992e-05,0.0012569865,8.624937e-05,6.401803e-06,1.6087792e-05,0.0012446174,8.702238e-05,6.401809e-06,1.5349058e-05,0.0012459309,8.626863e-05,6.401809e-06
